30033981,"30033981 - MED.C/LEVOTIROXINA SÓDICA, Ñ DOSES/RETALHOS","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30033982,"30033982 - MED.C/LIOTIRONINA SÓDICA, Ñ DOSES,Ñ RETALHOS","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30033991,"30033991 - MED.C/SAL SÓDICO AC.9,11,15-TRIIDROXI Ñ.DOS/RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30033992,30033992 - MED.C/TIRATRICOL/SAL SÓDICO Ñ APRES.DOS./RET.,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30033994,"30033994 - MEDICAMENTO C/ESPIRONOLACTONA, Ñ.DOS./RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30033995,"30033995 - MED.CONTENDO EXEMESTANO Ñ DOSES, Ñ RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30033999,"30033999 - OUTS.MEDIC.C/HORMÔNIOS, Ñ COM ANTIBIÓTICO","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30034010,"30034010 - MED.C/VIMBLASTINA,VINCRISTINA,ETC.Ñ.DOS./RET","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30034020,"30034020 - MED.C/PILOCARPINA NITRATO,CLORIDRATO Ñ D./R.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30034030,30034030 - MED.C/METANOSSULFONATO D/DIIDROERGOCRIST.,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30034040,"30034040 - MED.C/CODEÍNA OU SEUS SAIS, Ñ DOSES, Ñ RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30034050,"30034050 - MED.C/GRANISETRON;TROPISETRONA,CLORID.Ñ DOS./RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30034090,"30034090 - MED.C/ALC.,DER.S/HORM., Ñ DOSES, Ñ RETALHOS","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039011,"30039011 - MED.C/FOLINATO D/CÁLCIO(LEUCOVORINA), Ñ D./R.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039012,"30039012 - MED. CONT. NICOTINAMIDA, Ñ DOSES, Ñ RETALHOS","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039013,"30039013 - MED.CIANOCOBALAMINA OU S/SAIS,Ñ DOSES/RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039014,"30039014 - VITAMINA A1(RETINOL) OU DER., EXC.AC.RETINÓICO","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039015,"30039015 - MED.C/D-PANTOTENATO D/CÁLCIO, Ñ DOSES,Ñ RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039016,"30039016 - MED.C/ÉSTERES.D/VITAMS.A E D3, Ñ DOSES, Ñ RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039017,30039017 - ÁCIDO RETINÓICO (TRETINOÍNA),"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039019,"30039019 - OUTS.MED.C/VIT.E PROD.POS.2936,Ñ DOSES,Ñ RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039021,"30039021 - MED.C/ENZIMAS,S/VITAM.(ESTREPTOQUINASE)","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039022,"30039022 - MED.C/ENZIMAS,S/VITAM.(L-ASPARAGINASE)","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039023,"30039023 - MED.C/ENZIMAS,(DEOXIRRIBONUCLEASE) Ñ D./R.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039024,30039024 - IDURSULFASE,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039029,"30039029 - OUTS.MED.C/ENZIMAS,S/VITAMINAS Ñ DOSES/RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039031,"30039031 - MED.C/PERMETRINA, E OUTS. Ñ DOSES, Ñ RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039032,30039032 - MED.C/ÁC.CÓLICO,ÁC.DEOXICÓLICO, ETC. Ñ D./R.,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,
30039033,"30039033 - MED.C/ÁCIDO GLUCÔNICO, SEUS SAIS OU ÉSTERES","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039034,30039034 - MED.C/ÁCIDO O-ACETILSALICÍLICO/ETC.Ñ.DOS./RET.,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039035,"30039035 - MED.LACTOFOSFATO D/CÁLCIO, Ñ DOSES, Ñ RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039036,"30039036 - MED.C/ÁCIDO LÁCTICO,SAIS,ÉSTERES,Ñ DOS./RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039037,30039037 - MED.C/ÁCIDO FUMÁRICO/SAIS/ESTER.Ñ DOS.Ñ RET.,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039038,"30039038 - MED.C/ETRET.;FOSFESTROL;Ñ DOSES, Ñ RETALHO","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039039,"30039039 - OUTS.MED.C/AC.CARBOXILS. Ñ DOSES, Ñ RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039041,"30039041 - MED.C/SULF.DE TRANILCIPROMINA, Ñ DOSES/RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039042,"30039042 - MED.C/CLORIDRATO KETAMINA, Ñ DOSE, Ñ RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039043,"30039043 - MED.C/CLEMBUTEROL, OU SEU CLORIDRATO","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039044,"30039044 - MED.C/TAMOXIFEN OU SEU CITRATO,Ñ DOS.,Ñ RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039045,"30039045 - MED.C/LEVODOPA; ALFA-METILDOPA, Ñ DOSE Ñ RETALHO","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039046,"30039046 - MED.C/CLORIDRATO D/FENILEFRINA,Ñ DOSES/RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039047,30039047 - MED.C/DICLOFENACO D/SÓDIO/POT.Ñ DOSES/RET.,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039048,30039048 - MED.C/CLORAMB.,CLORMET.,MELFAL.TOREMIF.,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,
30039049,30039049 - OUTS.MEDS.CONTENDO PRODS.POS 2921 E 2922,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039051,30039051 - MED.C/METOCLOPRAMIDA/CLORIDR.,CLOSANTEL,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,
30039052,"30039052 - MED.C/ATENOLOL;PRILOCAÍNA, Ñ DOSES/RETALHO","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039053,30039053 - MED.C/LIDOCAÍNA OU CLORIDRATO, FLUTAMIDA,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,
30039054,30039054 - MED.CONTENDO FEMPROPOREX,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039055,30039055 - MED.C/PARACETAMOL/BROMOPRIDA Ñ DOS./RET.,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039057,"30039057 - MED.C/CLOREXIDINA/SEUS SAIS,ETC.Ñ DOSES/RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039058,30039058 - MED.C/AMINOGLUT.,CARMUST.,DESFEROX.,LOMUSTINA,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: 
30039059,"30039059 - OUTS.MED.C/POS.2924 A 2926, Ñ DOSES, Ñ RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039061,30039061 - MEDICAM.CONT. QUERCETINA EXC.EM DOSE OU RET.,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039062,"30039062 - MED.C/TIAPRIDA, Ñ DOSES, Ñ RETALHO","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039063,"30039063 - MED.C/ETIDRONATO DISSÓDICO, Ñ DOSES, Ñ RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039064,"30039064 - MED.C/CLORIDRATO D/AMIODARONA,Ñ DOS.,Ñ RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039065,"30039065 - MED.C/NITROVIN,MOXIDECTINA, Ñ DOSES/RETALHO","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039066,"30039066 - MED.C/AC.CLODRÔNICO,ESTREPTOZOCINA;FOTEMUST.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039067,30039067 - MED.C/CARBOCISTEÍNA OU SULFIRAM Ñ DOS./RET.,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039069,"30039069 - OUT.MED.C/TIOCOMPOSTOS ORG.Ñ DOSES,Ñ RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039071,30039071 - MED.C/TERFENADINA,TALNIFLUMATO,MAL.AC.CLEB.,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,
30039072,30039072 - MED.C/CLOR.LOPERAMIDA,FEMBENDAZOL, ETC.,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,
30039073,30039073 - MED.C/ALBENDAZOL/SULFÓXIDO, MEBENDAZOL, ETC.,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,
30039074,30039074 - MED.C/ALPRAZOLAM,BROMAZEPAM,CLORDIAZEPÓX.ETC.,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,
30039075,30039075 - MED.C/BENZETIMIDA,FENITOÍNA,ISONIAZ.,PIRAZ.,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: 
30039076,30039076 - MED.C/ÁCIDO NICOTÍNICO OU SEU SAL DE LISINA,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039077,30039077 - MED.C/ENROFLOXACINA,MALEATO D/ENALAPRIL ETC.,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,
30039078,30039078 - ALTRETAMINA, BORTEZOMIB, CLORIDRATO DE ERLOTINIBE,...,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: 
30039079,30039079 - OUTROS,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039081,"30039081 - MED.C/LEVAMISOL OU SEUS SAIS,TETRAMISOL","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039082,30039082 - MED.C/SULFADIAZINA/SAL SÓDICO,SULFAMETOXAZOL,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,
30039083,30039083 - MED.C/CLOXAZOLAM,KETAZOLAM,ETC Ñ DOS.Ñ RET.,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,
30039084,"30039084 - MED.C/FTALILSULFATIAZOL;INOSINA,Ñ DOS.Ñ RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039085,"30039085 - MED.C/ENANTATO DE FLUFENAZINA, ETC.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039086,30039086 - MED.C/CLORTALIDONA,FUROSEMIDA Ñ DOSES Ñ RET.,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,
30039087,"30039087 - MED.C/CLORID.D/TIZANIDINA;CETOCONAZOL,ETC","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039088,30039088 - AMPRENAVIR,APREPITANTO,DELAVIRDINA OU SEU MESILATO,...,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: 
30039089,30039089 - OUTROS,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039091,"30039091 - MED.C/EXTRATO DE PÓLEN, Ñ DOSES, Ñ RETALHOS","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039092,30039092 - MED.C/CRISAROBINA, DISOFENOL,Ñ DOS./RET.,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,
30039093,"30039093 - MED.COM DICOFLENACO RESINATO,Ñ DOSES/RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039094,"30039094 - OUTS.MED.C/SILIMARINA, Ñ DOSES, Ñ RETALHOS","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039095,"30039095 - MED.C/BUSSULFANO; DEXORMAPL.,DIETILESTILB.,ETC.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039096,30039096 - COMPLEXO DE FERRO DEXTRANA,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039097,30039097 - SEVOFLURANO,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30039099,"30039099 - OUTS.MED.C/PRODS.MISTURADOS, Ñ DOS./Ñ RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30041011,"30041011 - MED.COM AMPICILINA OU SEUS SAIS, EM DOS/RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30041012,"30041012 - MED.C/AMOXICILINA/SEUS SAIS, EM DOSES/RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30041013,"30041013 - MED.C/PENICILINA G BENZATÍNICA, EM DOSES/RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30041014,"30041014 - MED.C/PENICILINA G POTÁSSICA, EM DOSES/RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30041015,"30041015 - MED.C/PENICILINA G PROCAÍNICA, EM DOSES/RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30041019,"30041019 - MED.C/OUTS PENICILINAS E DER., EM DOSES/RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30041020,"30041020 - MED.C/ESTREPTOMICINA E DERIV., EM DOSES/RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30042011,"30042011 - MED.C/CLORANFENICOL/SEU PALMITATO, ETC.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30042019,"30042019 - MED.C/OUTS.ANTIBIÓTICOS, EM DOSES/RETALHOS","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30042021,"30042021 - MED.C/ERITROMICINA/SAIS, EM DOSES/RETALHOS","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30042029,"30042029 - OUTS.MED.C/MACROLÍDIOS,DERIV., EM DOSES/RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30042031,"30042031 - MED.C/RIFAMICINA SV SÓDICA, EM DOS./RETALHOS","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30042032,"30042032 - MED.C/RIFAMPICINA, EM DOSES/RETALHOS","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30042039,"30042039 - OUTS.MED.C/ANSAMICINAS E DER.,EM DOSES/RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30042041,"30042041 - MED.C/CLORIDRATO D/LINCOMICINA,EM DOS./RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30042049,"30042049 - OUTS.MED.C/LINCOSAMIDAS,DER.,EM DOSES/RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30042051,"30042051 - MED.C/CEFALOTINA SÓDICA, EM DOSES/RETALHOS","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30042052,30042052 - MED.C/CEFACLOR OU CEFALEXINA EM DOSES/RET.,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30042059,"30042059 - OUTS.MED.C/CEFALOSPORINAS,CEFAMICINAS,ETC.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30042061,"30042061 - MED.C/SULFATO DE GENTAMICINA, EM DOSES/RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30042062,"30042062 - MED.C/DAUNORUBICINA, EM DOSES/RETALHOS","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30042063,30042063 - MED.C/PIRARUBICINA,IDARUBICINA EM DOSES/RET.,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,
30042069,30042069 - OUTS.MED.C/AMINOGLUSÍDIOS/DERIV.EM DOS./RET.,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30042071,"30042071 - MED.C/VANCOMICINA, EM DOSES/RETALHOS","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30042072,"30042072 - ACTINOMICINAS, EM DOSES/RETALHOS","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30042073,"30042073 - MED.C/CICLOSPORINA A, EM DOSES/RETALHOS","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30042079,"30042079 - OUTS.C/POLIPEPTÍDIOS OU DERIV., EM DOSES/RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30042091,"30042091 - OUTS.MED.C/MITOMICINA, EM DOSES/RETALHOS","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30042092,"30042092 - OUTS.MED.FUMARATO D/TIAMULINA, DOSES/RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30042093,"30042093 - MED.C/BLEOMICINAS/SAIS, EM DOSES/RETALHOS","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30042094,"30042094 - MED.C/IMIPENEM, EM DOSES/RETALHOS","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30042095,"30042095 - MEDS.C/ANFOTER.B EM LIPOSSOMAS,DOSES,VENDA RET.","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30042099,"30042099 - MED.C/OUTS ANTIBIÓTICOS, EM DOSES/RETALHOS","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30043100,30043100 - MED.C/INSULINA EM DOSES/RETALHOS,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30043210,"30043210 - MED.C/HORMÔNIOS CORTICOSTERÓIDES, DOSES","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30043220,"30043220 - MED.C/ESPIRONOLACTONA, EM DOSES","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30043290,"30043290 - OUTS.MED.C/HORMS.CORTICOSTS.,S/DERS.E ANÁLS","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30043911,"30043911 - MED.C/HORMS.D/CRESC.(SOMATOTROPINA),DOSES","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30043912,"30043912 - MED.GONADOTROPINA CORIÔNICA (HCG),EM DOSES","Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
30043913,30043913 - MED.C/MENOTROPINAS EM DOSES/RETALHOS,"Inciso I, “a”, do art. 1º da Lei nº 10.147/00",,201,2. Grupo 200 – Medicamentos e Artigos de Perfumaria: ,,,
